U_gain	E_gain	24c	24f	48c	48f	72c	72f
0.004085787931907577	0.11884527328747818	0	0.0625	0	0.3125	0.5625	0.0625
0.07111723948506571	0.2169118415289198	0	0.25	0	0.1875	0.5625	0
0.1900096826368524	0.25504813091586326	0	0.1875	0	0.1875	0.625	0
0.02928010670072235	0.1637740165086707	0	0.25	0	0.25	0.5	0
0.11791181876161032	0.20542676370377097	0	0.25	0.0625	0.25	0.4375	0
0.13653496606124055	0.18400375918473488	0	0.1875	0	0.375	0.4375	0
0.19166684495589212	0.21681412882562387	0	0.125	0	0.1875	0.6875	0
0.024399017680699638	0.14409168830175625	0	0.125	0	0.3125	0.5625	0
0.22714422037772639	0.25461381378783504	0	0.25	0	0.1875	0.5625	0
0.13217162013284287	0.25446236876533074	0	0.1875	0	0.125	0.6875	0
0.11132937863697054	0.19941228100183447	0	0	0.0625	0.375	0.5625	0
-0.00016535541988518048	0.1337032999634421	0	0.0625	0	0.3125	0.625	0
0.31368482255232355	0.27038162457593484	0	0.125	0.0625	0.0625	0.75	0
0.05486494587166669	0.17836601845970745	0	0.1875	0	0.25	0.5625	0
0.15239494439523787	0.2923815474261015	0	0.0625	0.0625	0.25	0.625	0
0.13190058462704138	0.2451167697709369	0	0.375	0	0.0625	0.5625	0
0.06794542759372298	0.13885469335015252	0	0.0625	0	0.3125	0.625	0
0.079741223619735	0.19642884416380318	0	0.125	0	0.4375	0.4375	0
0.1929540831638268	0.2752791670504808	0	0.125	0	0.1875	0.6875	0
0.13951336275322435	0.28149919031134046	0	0.3125	0	0.125	0.5625	0
0.009427979346179253	0.1958237712797666	0	0.1875	0.0625	0.1875	0.5625	0
6.644770414858235e-05	0.11507786074833065	0	0	0	0.375	0.5625	0.0625
0.01912769299098976	0.20116364565072262	0	0.3125	0.125	0.125	0.4375	0
0.11496710581158456	0.26631828230873544	0	0.25	0	0.1875	0.5625	0
0.031478644513841594	0.17630245804497	0	0.25	0.0625	0.125	0.5625	0
0.017592130212070303	0.1833180139004615	0	0.125	0	0.25	0.625	0
0.2013786657273408	0.26017689677007255	0	0.0625	0	0.1875	0.75	0
9.49380703725305e-05	0.14050216346547909	0	0.0625	0	0.25	0.5625	0.125
0.008158294418816261	0.23923026695742253	0	0.25	0.0625	0.125	0.5625	0
0.001213480966241211	0.22329993729092337	0	0.1875	0.0625	0.125	0.625	0
0.01710752984691093	0.14830171279724136	0	0.0625	0.125	0.3125	0.5	0
0.2733656501388461	0.2660969076076753	0	0.0625	0.0625	0.25	0.625	0
0.07756470523089878	0.17591260754909294	0	0.1875	0	0.25	0.5625	0
0.0022790868951193316	0.13979449801542662	0	0	0.0625	0.4375	0.5	0
0.0059162800591900655	0.14546370438346748	0	0.0625	0	0.4375	0.5	0
0.0017555181862404575	0.13873432217040224	0	0	0	0.3125	0.5625	0.125
0.09366794804628967	0.2725644744016487	0	0.25	0	0.1875	0.5625	0
5.6999317754740266e-05	0.1831655337592971	0	0.125	0	0.25	0.5625	0.0625
0.2526424048623107	0.2900484568918618	0	0.25	0	0.125	0.625	0
0.007858650659885832	0.22656289002176005	0	0.1875	0	0.3125	0.5	0
0.06035056406914753	0.17517731426235933	0	0.25	0	0.1875	0.5625	0
