U_gain	E_gain	24c	24f	48c	48f	72c	72f
-0.0008048649722026381	0.16278517238952595	0	0.046875	0	0.609375	0.28125	0.0625
-0.0008525039463067075	0.1820125444286121	0	0.15625	0	0.515625	0.25	0.078125
-0.0006868689195684236	0.24520242595731861	0	0.25	0	0.375	0.3125	0.0625
-0.0003302761475565374	0.21388374292761708	0	0.234375	0	0.46875	0.25	0.046875
-0.0008782788341398442	0.18438431630459826	0	0.109375	0	0.609375	0.234375	0.046875
0.0014113695779261147	0.1833585430293667	0	0.28125	0	0.375	0.234375	0.109375
-0.0006642827849111389	0.17425855630841855	0	0.140625	0	0.5625	0.25	0.046875
-0.0009448246176003965	0.11018488790771543	0	0.03125	0	0.421875	0.21875	0.328125
-0.000448882078665895	0.18914601823333158	0	0.21875	0	0.453125	0.25	0.078125
-0.0007740436232761561	0.23949297115602006	0	0.296875	0	0.375	0.28125	0.046875
0.029083954595742607	0.23991199538119687	0	0.328125	0	0.34375	0.3125	0.015625
-0.0005671968806791369	0.19789073140797145	0	0.3125	0.015625	0.390625	0.21875	0.0625
0.0009639346551848916	0.12547238379324768	0	0.125	0	0.515625	0.234375	0.125
-0.0009192430191432193	0.17554062229318876	0	0.140625	0	0.5625	0.21875	0.078125
-0.0006767045367174124	0.16985234915899342	0	0.109375	0.015625	0.59375	0.1875	0.09375
-0.0001254288730118174	0.1540095784991536	0	0.171875	0	0.5	0.21875	0.109375
-0.001195917472039515	0.1748207986802066	0	0.21875	0	0.5	0.25	0.03125
-0.0003272873483223216	0.17595628720835263	0	0.140625	0	0.53125	0.203125	0.125
-0.0011389795434663854	0.17486675136233182	0	0.15625	0	0.546875	0.25	0.046875
-0.0010597993596466152	0.1609978465009053	0	0.109375	0	0.5625	0.234375	0.09375
0.0012131420932458873	0.2038148522454834	0	0.203125	0	0.546875	0.234375	0.015625
-0.0007775762163141604	0.1784470834683093	0	0.21875	0.015625	0.421875	0.28125	0.0625
0.0011334269561396099	0.16359338239689775	0	0.203125	0	0.546875	0.21875	0.03125
-0.0002773887755012248	0.14705498226110267	0	0.109375	0	0.578125	0.25	0.0625
-0.0007087886978312548	0.15850546100748408	0	0.125	0.015625	0.59375	0.203125	0.0625
-0.000392071575621342	0.20392296413852812	0	0.15625	0.015625	0.515625	0.265625	0.046875
-0.0010262788402074143	0.17424589283203828	0	0.09375	0	0.65625	0.1875	0.0625
-4.277783618723985e-05	0.1692451958661907	0	0.140625	0	0.46875	0.328125	0.0625
-0.0003866717396813466	0.14710027252834607	0	0.125	0	0.53125	0.21875	0.125
-0.000795668999630796	0.17765933843635862	0	0.140625	0	0.546875	0.265625	0.046875
-0.0009166907796542831	0.14421855482735027	0	0.109375	0	0.515625	0.234375	0.140625
-0.0009160852486003923	0.1310871564180286	0	0.03125	0	0.578125	0.171875	0.21875
-0.000958253109824512	0.16539175455110575	0	0.046875	0	0.640625	0.25	0.0625
-0.000646662539636633	0.16385191390177853	0	0.078125	0	0.65625	0.1875	0.078125
-0.0009957372593202274	0.1439262328505698	0	0.078125	0	0.59375	0.21875	0.109375
-0.0005511767995989381	0.15202735106715726	0	0.03125	0	0.640625	0.171875	0.15625
-0.0009266651103078484	0.15460494129300292	0	0.0625	0	0.609375	0.234375	0.09375
-0.0009956871697421668	0.15601642167801827	0	0.203125	0	0.515625	0.21875	0.0625
-0.00046459779499569403	0.16622382201698452	0	0.125	0	0.5625	0.25	0.0625
-0.00024551471822987386	0.1784965754535012	0	0.09375	0	0.625	0.28125	0
-0.0010376779183616212	0.13709635176540308	0	0.015625	0	0.484375	0.265625	0.234375
-0.0008434074886196915	0.1982719757869285	0	0.140625	0	0.59375	0.203125	0.0625
-0.0011357181839301309	0.17981046879046844	0	0.125	0	0.578125	0.234375	0.0625
-0.0007927793529434085	0.12637374172739066	0	0.046875	0	0.546875	0.1875	0.21875
-0.0009323768403991741	0.13700747983598233	0	0.03125	0	0.578125	0.21875	0.171875
-0.0007069202853556272	0.2036099101005262	0	0.1875	0.015625	0.546875	0.21875	0.03125
-0.000676924853874184	0.1789198553496979	0	0.0625	0	0.671875	0.203125	0.0625
-0.0006968747107193513	0.109696291949156	0	0.0625	0	0.40625	0.25	0.28125
-0.000630638280768301	0.17162668249437252	0	0.09375	0	0.609375	0.21875	0.078125
-0.0009295755176821559	0.15798795293294793	0	0.0625	0	0.625	0.234375	0.078125
-0.0005867699928352923	0.16368670271641278	0	0.0625	0	0.703125	0.203125	0.03125
-0.0008365145470803583	0.17010087023954434	0	0.125	0	0.609375	0.21875	0.046875
-0.0007871354449648724	0.13179292227005282	0	0.046875	0	0.609375	0.203125	0.140625
-0.0008161263872908445	0.16431777987772583	0	0.203125	0	0.46875	0.21875	0.109375
-0.00040781675253899946	0.147574239221574	0	0.0625	0	0.671875	0.203125	0.0625
-0.0008076375590512825	0.19148267854759618	0	0.359375	0	0.328125	0.25	0.0625
-0.0007713804579221172	0.185411458785636	0	0.125	0	0.5625	0.1875	0.125
-0.001077311609323608	0.2167823370737554	0	0.21875	0	0.46875	0.234375	0.078125
-0.0007318130708549009	0.17141833678255614	0	0.125	0	0.625	0.1875	0.0625
0.0006519792092663669	0.18775248677443748	0	0.28125	0	0.4375	0.234375	0.046875
-0.0006173219294143055	0.16308602246707884	0	0.15625	0	0.484375	0.234375	0.125
-0.0011643889740931461	0.15483121581240183	0	0.046875	0	0.578125	0.21875	0.15625
-0.0007991005591003619	0.14368416589087551	0	0.0625	0	0.625	0.21875	0.09375
1.719726996305532e-05	0.15506455854277248	0	0.046875	0	0.71875	0.171875	0.0625
-0.001235115554270661	0.18574663219850565	0	0.21875	0	0.5625	0.15625	0.0625
-0.000689108546292266	0.191138764398973	0	0.078125	0.015625	0.625	0.1875	0.09375
-0.00046650870949943183	0.19182718525326903	0	0.171875	0	0.53125	0.25	0.046875
-0.0007158823325209799	0.1764077777412174	0	0.15625	0	0.484375	0.265625	0.09375
-0.0011633936337712165	0.17877690470085128	0	0.25	0.015625	0.5	0.1875	0.046875
-0.000926947141247458	0.1948913787841737	0	0.25	0	0.484375	0.234375	0.03125
-0.00030112565529776713	0.17172351908092626	0	0.125	0	0.640625	0.21875	0.015625
-0.0008952787987406567	0.13269997364908165	0	0.015625	0	0.65625	0.203125	0.125
-0.0008014853034617609	0.14525631666783245	0	0.078125	0	0.609375	0.1875	0.125
-0.0007315668079234459	0.1881126764965716	0	0.125	0	0.59375	0.234375	0.046875
-0.0006088898554563216	0.1736490628542445	0	0.28125	0	0.390625	0.25	0.078125
-0.0009183989484673743	0.18201185100284936	0	0.078125	0	0.609375	0.171875	0.140625
-0.000995969555522899	0.16999465592236776	0	0.15625	0	0.515625	0.1875	0.140625
-0.0008565060281302473	0.1505944335261	0	0.046875	0	0.578125	0.234375	0.140625
-0.0007264942974583995	0.12626351249904322	0	0.015625	0	0.5	0.171875	0.3125
-0.000917920202311897	0.13640801834946492	0	0.015625	0	0.640625	0.203125	0.140625
